,m2_construit,nb_pieces,nb_sdb,nb_etages,latitude,longitude,prix_achat,prix_achat_m2,travaux_necessaire,annee_construction,ascenseur,jardin,piscine,terrace,balcon,salle_rangement,espace_vert,parking,num_quartier,type_appartement,type_duplex,type_maison,type_penthouse
11515,70,3,1,0,40.43502,-3.719236,148000,2114,1,1960.0,1,0,0,1,0,0,0,0,9,True,False,False,False
11514,116,3,1,0,40.43502,-3.719236,330000,2845,0,2077.0,1,0,0,1,0,1,1,0,9,True,False,False,False
11512,138,2,2,0,40.472549,-3.642551,550000,3986,0,1999.0,1,0,1,0,1,1,1,1,16,True,False,False,False
11510,100,1,1,0,40.43502,-3.719236,199000,1990,0,2077.0,1,0,0,0,0,0,0,0,9,True,False,False,False
11509,130,3,2,0,40.43502,-3.719236,585000,4500,0,2077.0,1,0,1,0,0,1,0,1,9,True,False,False,False
11508,140,3,2,0,40.43502,-3.719236,500000,3571,0,2077.0,1,0,1,0,0,1,1,1,9,True,False,False,False
11506,96,2,2,0,40.472549,-3.642551,450000,4688,0,2077.0,1,0,1,0,0,1,1,1,16,True,False,False,False
11505,74,2,1,0,40.43502,-3.719236,169500,2291,0,2077.0,1,0,0,0,0,0,0,0,9,True,False,False,False
11504,80,3,1,0,40.43502,-3.719236,313500,3919,0,2077.0,1,0,0,0,0,0,0,0,9,True,False,False,False
11503,120,2,2,0,40.43502,-3.719236,510000,4250,0,2010.0,1,0,1,0,0,1,1,1,9,True,False,False,False
11502,100,2,1,0,40.43502,-3.719236,439000,4390,0,1980.0,1,0,1,1,0,1,1,1,9,True,False,False,False
11501,170,4,3,0,40.43502,-3.719236,799000,4700,0,2077.0,1,0,1,0,0,1,1,1,9,True,False,False,False
11499,112,2,2,0,40.43502,-3.719236,375000,3348,0,2077.0,1,0,1,0,0,1,1,0,9,True,False,False,False
11498,65,2,1,0,40.43502,-3.719236,145000,2231,0,2077.0,1,0,0,0,0,0,1,0,9,True,False,False,False
11497,55,2,1,0,40.43502,-3.719236,150000,2727,0,1973.0,1,0,0,0,0,0,0,0,9,True,False,False,False
11496,110,3,3,0,40.43502,-3.719236,495000,4500,0,2077.0,1,0,1,0,0,1,1,0,9,True,False,False,False
11495,74,3,1,0,40.43502,-3.719236,158000,2135,1,2077.0,1,0,0,0,0,0,0,0,9,True,False,False,False
11494,221,7,3,2,40.43502,-3.719236,850000,3846,1,2077.0,0,1,0,0,1,1,0,1,9,False,False,True,False
11490,100,3,2,2,40.43502,-3.719236,315000,3150,1,2077.0,0,0,0,0,0,0,0,0,9,False,False,True,False
11489,55,1,1,0,40.43502,-3.719236,234000,4255,0,2019.0,1,0,0,1,1,1,0,0,9,False,False,False,True
11487,230,4,3,0,40.43502,-3.719236,630000,2739,0,2077.0,1,0,1,1,0,1,1,1,9,True,False,False,False
11485,68,2,1,0,40.43502,-3.719236,222000,3265,0,2077.0,1,0,0,1,0,0,0,0,9,False,False,False,True
11484,64,4,1,1,40.43502,-3.719236,450000,7031,0,2077.0,0,1,0,0,0,0,0,0,9,False,False,True,False
11483,140,4,3,0,40.472549,-3.642551,795000,5679,0,2077.0,1,0,1,0,0,0,1,1,16,False,True,False,False
11482,85,3,2,0,40.43502,-3.719236,285000,3353,0,2077.0,1,0,0,0,0,0,0,0,9,True,False,False,False
11481,200,4,3,2,40.43502,-3.719236,750000,3750,0,2077.0,0,0,0,1,0,0,0,1,9,False,False,True,False
11480,118,1,2,0,40.43502,-3.719236,553000,4686,0,2077.0,1,0,1,1,0,1,0,1,9,False,False,False,True
11479,80,1,1,0,40.472549,-3.642551,281000,3512,0,2000.0,1,0,1,0,0,1,1,0,16,False,True,False,False
11478,115,3,2,0,40.472549,-3.642551,285000,2478,0,2077.0,1,0,0,1,0,1,0,0,16,True,False,False,False
11477,120,2,2,0,40.472549,-3.642551,600000,5000,0,2077.0,1,0,1,1,0,0,1,0,16,False,False,False,True
11476,130,2,2,0,40.472549,-3.642551,289900,2230,0,2008.0,1,0,1,1,0,0,1,1,16,False,True,False,False
11475,85,3,1,0,40.43502,-3.719236,280000,3294,0,2077.0,1,0,0,1,0,0,0,0,9,True,False,False,False
11473,99,2,2,0,40.472549,-3.642551,500000,5051,0,2077.0,1,0,1,1,0,1,1,1,16,True,False,False,False
11471,135,4,2,0,40.43502,-3.719236,595000,4407,0,2077.0,1,0,1,0,0,1,1,1,9,True,False,False,False
11469,90,2,1,0,40.43502,-3.719236,240000,2667,0,2077.0,1,0,0,1,1,0,0,0,9,True,False,False,False
11466,55,3,1,0,40.43502,-3.719236,150000,2727,0,1960.0,1,0,0,1,0,0,0,0,9,True,False,False,False
11464,55,1,1,0,40.43502,-3.719236,215500,3918,0,1971.0,1,0,0,1,0,0,1,0,9,True,False,False,False
11463,139,3,2,0,40.472549,-3.642551,589000,4237,0,2019.0,1,0,1,1,0,1,1,1,16,True,False,False,False
11462,94,3,2,0,40.43502,-3.719236,299500,3186,0,2077.0,1,0,0,0,1,0,0,0,9,True,False,False,False
11461,90,3,1,0,40.43502,-3.719236,326000,3622,1,1980.0,1,0,1,1,1,0,1,0,9,True,False,False,False
11460,120,3,1,0,40.43502,-3.719236,340000,2833,0,2077.0,1,0,0,1,0,0,1,0,9,True,False,False,False
11459,95,2,2,0,40.472549,-3.642551,472000,4968,0,2017.0,1,0,1,1,1,1,1,1,16,True,False,False,False
11458,107,3,2,0,40.472549,-3.642551,530000,4953,0,2077.0,1,0,1,0,0,1,1,1,16,True,False,False,False
11457,110,3,2,0,40.43502,-3.719236,390000,3545,0,2077.0,1,0,1,0,0,1,1,1,9,True,False,False,False
11456,141,4,2,0,40.43502,-3.719236,690000,4894,0,2077.0,1,0,0,1,0,0,0,1,9,True,False,False,False
11455,120,3,2,0,40.43502,-3.719236,495000,4125,0,2077.0,1,0,1,0,0,0,1,1,9,True,False,False,False
11454,90,3,1,0,40.43502,-3.719236,240000,2667,0,2077.0,1,0,0,1,1,0,0,0,9,True,False,False,False
11453,130,3,2,0,40.472549,-3.642551,570000,4385,0,2018.0,1,0,1,1,0,1,1,1,16,True,False,False,False
11452,120,3,2,0,40.43502,-3.719236,460000,3833,0,2077.0,1,0,1,0,0,1,1,1,9,True,False,False,False
11448,89,4,1,1,40.43502,-3.719236,325000,3652,1,2077.0,0,0,0,0,0,1,0,0,9,False,False,True,False
11447,72,3,1,0,40.43502,-3.719236,214000,2972,0,2077.0,1,0,0,0,0,0,0,0,9,True,False,False,False
11446,72,3,1,0,40.43502,-3.719236,181000,2514,0,1969.0,1,0,0,1,0,0,0,0,9,True,False,False,False
11445,225,5,3,0,40.472549,-3.642551,585000,2600,0,2020.0,0,0,0,0,0,0,0,0,16,False,False,True,False
11444,138,3,2,0,40.472549,-3.642551,570000,4130,0,2077.0,1,0,1,1,0,1,1,1,16,True,False,False,False
11443,65,1,1,0,40.43502,-3.719236,182000,2800,0,1975.0,1,0,0,1,0,0,0,0,9,True,False,False,False
11442,87,2,2,0,40.43502,-3.719236,298000,3425,0,2077.0,1,0,0,0,0,1,0,0,9,False,True,False,False
11441,72,2,1,0,40.43502,-3.719236,169000,2347,0,1970.0,1,0,0,1,0,1,0,1,9,True,False,False,False
11440,141,4,2,0,40.43502,-3.719236,690000,4894,0,2077.0,1,0,1,1,0,0,1,1,9,True,False,False,False
11439,68,1,1,0,40.472549,-3.642551,356000,5235,0,2077.0,1,0,1,0,0,1,1,0,16,True,False,False,False
11438,70,3,1,0,40.43502,-3.719236,210000,3000,0,2077.0,1,0,0,1,1,0,0,0,9,True,False,False,False
11437,100,1,1,0,40.43502,-3.719236,349000,3490,0,2077.0,1,0,1,1,0,1,0,1,9,False,False,False,True
11436,87,2,1,0,40.43502,-3.719236,169900,1953,0,1994.0,1,0,0,1,1,0,1,0,9,True,False,False,False
11435,100,4,2,0,40.43502,-3.719236,295000,2950,0,2077.0,1,0,0,0,0,0,0,0,9,True,False,False,False
11434,55,2,1,0,40.43502,-3.719236,195000,3545,0,1970.0,1,0,0,1,0,0,1,0,9,True,False,False,False
11432,105,3,2,0,40.43502,-3.719236,475000,4524,0,2077.0,1,0,1,0,0,0,0,1,9,True,False,False,False
11429,74,3,1,0,40.43502,-3.719236,200000,2703,0,2077.0,1,0,0,0,0,0,0,0,9,True,False,False,False
11428,38,1,1,0,40.43502,-3.719236,102000,2684,0,2077.0,1,0,0,0,0,0,0,0,9,True,False,False,False
11424,73,3,1,0,40.43502,-3.719236,156000,2137,0,2077.0,1,0,0,1,0,0,0,0,9,True,False,False,False
11423,104,2,2,0,40.472549,-3.642551,449000,4317,0,2077.0,1,0,1,0,0,1,1,1,16,True,False,False,False
11422,58,1,1,0,40.43502,-3.719236,235000,4052,0,2008.0,1,0,0,1,0,1,0,1,9,True,False,False,False
11421,47,1,1,0,40.43502,-3.719236,155000,3298,0,1970.0,1,0,0,1,0,0,0,0,9,True,False,False,False
11420,114,4,2,0,40.43502,-3.719236,265000,2325,1,1994.0,1,0,0,0,0,0,1,0,9,True,False,False,False
11419,72,3,1,0,40.43502,-3.719236,214000,2972,0,1969.0,1,0,0,1,0,0,0,0,9,True,False,False,False
11418,95,2,2,0,40.43502,-3.719236,425000,4474,0,2011.0,1,0,1,0,0,1,1,1,9,True,False,False,False
11417,107,2,2,0,40.43502,-3.719236,420000,3925,0,2077.0,1,0,1,0,0,0,1,1,9,True,False,False,False
11416,200,6,3,2,40.43502,-3.719236,850000,4250,0,1974.0,0,1,1,1,1,0,0,1,9,False,False,True,False
11415,95,2,2,0,40.43502,-3.719236,495000,5211,0,2077.0,1,0,1,0,0,1,1,1,9,True,False,False,False
11414,114,2,2,0,40.472549,-3.642551,450000,3947,0,2077.0,1,0,1,0,0,0,0,0,16,True,False,False,False
11413,76,3,1,0,40.43502,-3.719236,170000,2237,1,1965.0,1,0,0,1,0,0,0,0,9,True,False,False,False
11412,100,3,1,0,40.43502,-3.719236,255000,2550,1,1975.0,1,0,0,1,0,0,0,0,9,True,False,False,False
11411,126,1,1,0,40.472549,-3.642551,245000,1944,0,2077.0,1,0,1,0,0,0,1,1,16,False,True,False,False
11410,134,1,2,0,40.472549,-3.642551,750000,5597,0,2006.0,1,0,1,0,0,1,1,1,16,True,False,False,False
11409,70,3,1,0,40.43502,-3.719236,248000,3543,0,2077.0,1,0,0,1,0,0,0,0,9,False,True,False,False
11408,96,3,2,0,40.43502,-3.719236,330000,3438,0,2003.0,1,0,0,0,0,0,0,1,9,True,False,False,False
11407,60,1,1,0,40.43502,-3.719236,240000,4000,0,2002.0,1,0,0,1,1,1,1,1,9,True,False,False,False
11406,70,1,1,0,40.472549,-3.642551,410000,5857,0,2077.0,1,0,1,0,0,0,1,1,16,True,False,False,False
11405,112,2,2,0,40.43502,-3.719236,345000,3080,0,2077.0,1,0,0,0,0,0,0,0,9,True,False,False,False
11403,88,3,1,0,40.43502,-3.719236,158000,1795,1,1960.0,1,0,0,1,0,0,0,0,9,True,False,False,False
11400,57,2,1,0,40.43502,-3.719236,79200,1389,1,2077.0,1,0,0,0,0,0,0,0,9,True,False,False,False
11399,105,3,2,0,40.43502,-3.719236,465000,4429,0,2005.0,1,0,1,0,0,1,0,1,9,False,True,False,False
11398,164,4,3,0,40.43502,-3.719236,680000,4146,0,2077.0,1,0,1,1,0,0,0,0,9,True,False,False,False
11397,87,2,1,0,40.43502,-3.719236,267000,3069,0,1965.0,1,0,0,0,0,1,1,0,9,True,False,False,False
11396,140,3,3,0,40.43502,-3.719236,725000,5179,0,1988.0,1,0,0,1,1,0,0,1,9,False,True,False,False
11395,54,1,1,0,40.43502,-3.719236,219268,4061,0,2077.0,1,0,0,0,1,0,0,1,9,True,False,False,False
11394,55,1,1,0,40.43502,-3.719236,233908,4253,0,2077.0,1,0,0,1,0,1,0,1,9,False,False,False,True
11393,112,2,2,0,40.43502,-3.719236,345000,3080,0,1972.0,1,0,0,1,0,0,0,0,9,True,False,False,False
11392,92,2,2,0,40.43502,-3.719236,420000,4565,0,2077.0,1,0,1,1,0,1,1,1,9,True,False,False,False
11391,146,3,2,0,40.472549,-3.642551,539720,3697,0,2077.0,1,0,0,1,0,0,0,0,16,True,False,False,False
11390,55,2,1,0,40.43502,-3.719236,158000,2873,0,2077.0,1,0,0,0,0,0,0,0,9,True,False,False,False
11389,167,4,2,0,40.43502,-3.719236,650000,3892,0,2005.0,1,0,1,0,0,1,1,1,9,True,False,False,False
11388,115,3,2,0,40.43502,-3.719236,380000,3304,0,1994.0,1,0,0,0,0,0,0,0,9,True,False,False,False
11387,110,3,2,0,40.43502,-3.719236,495000,4500,0,2077.0,1,0,1,1,0,1,1,1,9,True,False,False,False
11382,65,3,1,0,40.43502,-3.719236,149000,2292,1,1960.0,1,0,0,1,0,0,0,0,9,True,False,False,False
11379,283,4,5,0,40.43502,-3.719236,1500000,5300,0,2006.0,1,0,1,0,0,1,1,1,9,True,False,False,False
11378,73,3,1,0,40.43502,-3.719236,160000,2192,0,2077.0,1,0,0,1,0,1,0,0,9,True,False,False,False
11377,135,1,2,0,40.43502,-3.719236,455000,3370,0,2077.0,1,0,1,0,0,0,1,0,9,True,False,False,False
11376,118,3,2,0,40.472549,-3.642551,595000,5042,0,2006.0,1,0,1,1,0,1,1,1,16,True,False,False,False
11375,53,1,1,0,40.43502,-3.719236,214840,4054,0,2020.0,1,0,0,0,1,0,0,0,9,True,False,False,False
11374,100,3,2,2,40.43502,-3.719236,460000,4600,0,2077.0,0,0,0,1,0,0,0,0,9,False,False,True,False
11373,76,2,1,0,40.472549,-3.642551,520000,6842,0,2077.0,1,0,1,0,0,0,1,0,16,True,False,False,False
11372,69,3,1,0,40.43502,-3.719236,145000,2101,0,1961.0,1,0,0,0,0,0,0,0,9,True,False,False,False
11371,112,2,1,1,40.43502,-3.719236,325000,2902,1,2077.0,0,0,0,1,0,0,0,0,9,False,False,True,False
11370,72,3,1,0,40.43502,-3.719236,175000,2431,0,2077.0,1,0,0,0,0,0,0,0,9,True,False,False,False
11369,91,2,2,0,40.43502,-3.719236,358000,3934,0,2008.0,1,0,1,0,0,1,1,1,9,True,False,False,False
11368,83,3,2,0,40.43502,-3.719236,275000,3313,0,1985.0,1,0,0,0,0,0,0,0,9,True,False,False,False
11367,81,4,1,0,40.43502,-3.719236,210000,2593,0,2077.0,1,0,0,1,0,1,0,0,9,True,False,False,False
11366,51,1,1,0,40.43502,-3.719236,260000,5098,0,2007.0,1,0,1,0,0,1,1,0,9,True,False,False,False
11365,74,2,1,0,40.43502,-3.719236,187000,2527,0,2077.0,1,0,0,1,0,0,0,0,9,True,False,False,False
11364,112,4,2,0,40.43502,-3.719236,330000,2946,0,1977.0,1,0,0,0,0,1,0,1,9,True,False,False,False
11363,61,3,1,0,40.43502,-3.719236,149000,2443,1,2077.0,1,0,0,1,0,0,0,0,9,True,False,False,False
11362,72,3,1,0,40.43502,-3.719236,214000,2972,0,1969.0,1,0,0,1,0,0,0,0,9,True,False,False,False
11361,57,3,1,0,40.43502,-3.719236,179000,3140,0,2077.0,1,0,0,0,0,0,0,0,9,True,False,False,False
11360,84,3,1,0,40.43502,-3.719236,330000,3929,0,2077.0,1,0,0,1,0,1,1,0,9,True,False,False,False
11359,70,3,1,0,40.43502,-3.719236,202000,2886,0,1961.0,1,0,0,0,0,0,0,0,9,True,False,False,False
11357,120,4,2,0,40.43502,-3.719236,530000,4417,0,2077.0,1,0,1,0,0,1,1,1,9,True,False,False,False
11356,252,5,5,4,40.472549,-3.642551,1380000,5476,0,2077.0,0,1,0,1,1,0,0,1,16,False,False,True,False
11355,163,3,2,0,40.472549,-3.642551,795000,4877,0,2077.0,1,0,1,0,0,1,1,1,16,True,False,False,False
11354,93,2,2,0,40.43502,-3.719236,460000,4946,0,2077.0,1,0,1,0,0,1,1,1,9,True,False,False,False
11353,70,2,1,0,40.472549,-3.642551,373000,5329,0,2077.0,1,0,1,0,0,1,1,1,16,True,False,False,False
11352,166,3,3,0,40.43502,-3.719236,790000,4759,0,2077.0,1,0,1,1,0,1,1,1,9,True,False,False,False
11351,213,3,3,0,40.43502,-3.719236,720000,3380,0,2077.0,1,0,1,1,0,1,1,1,9,True,False,False,False
11349,65,1,1,0,40.472549,-3.642551,330000,5077,0,2077.0,1,0,1,0,1,0,1,1,16,True,False,False,False
11347,257,5,3,3,40.43502,-3.719236,820000,3191,0,2077.0,0,1,0,1,0,0,0,0,9,False,False,True,False
11346,92,2,1,0,40.43502,-3.719236,405000,4402,0,2000.0,1,0,1,1,0,1,1,1,9,False,False,False,True
11344,56,3,1,0,40.43502,-3.719236,179000,3196,0,1960.0,1,0,0,0,0,0,1,0,9,True,False,False,False
11343,120,1,1,0,40.472549,-3.642551,345000,2875,0,2077.0,1,0,0,1,1,0,1,1,16,False,False,False,True
11342,142,4,3,0,40.43502,-3.719236,740000,5211,0,2077.0,1,0,1,1,0,1,1,1,9,True,False,False,False
11341,53,1,1,0,40.43502,-3.719236,280000,5283,0,2077.0,1,0,1,0,0,1,1,0,9,True,False,False,False
11340,127,3,2,0,40.472549,-3.642551,472000,3717,0,2077.0,1,0,1,1,0,1,1,1,16,True,False,False,False
11339,142,4,3,0,40.43502,-3.719236,720000,5070,0,2005.0,1,0,1,1,0,1,1,1,9,True,False,False,False
11338,101,2,2,0,40.43502,-3.719236,420000,4158,0,2077.0,1,0,1,0,1,1,1,1,9,True,False,False,False
11337,68,2,2,0,40.43502,-3.719236,310000,4559,0,2001.0,1,0,1,0,0,1,1,1,9,False,False,False,True
11336,82,2,2,0,40.43502,-3.719236,385000,4695,0,2077.0,1,0,1,0,0,1,1,1,9,True,False,False,False
11334,80,1,1,0,40.472549,-3.642551,240000,3000,0,2077.0,1,0,0,1,0,0,0,1,16,False,True,False,False
11333,82,3,1,0,40.43502,-3.719236,235000,2866,0,2077.0,1,0,0,1,1,0,0,0,9,True,False,False,False
11332,65,2,1,0,40.43502,-3.719236,189000,2908,1,2077.0,1,0,0,1,0,1,0,0,9,True,False,False,False
11331,112,4,2,0,40.43502,-3.719236,315000,2812,0,1985.0,1,0,0,1,1,1,1,0,9,True,False,False,False
11330,50,1,1,0,40.43502,-3.719236,198000,3960,0,2008.0,1,0,0,1,0,0,0,1,9,True,False,False,False
11329,120,3,2,0,40.472549,-3.642551,550000,4583,0,2006.0,1,0,1,1,0,1,1,1,16,True,False,False,False
11328,83,3,2,0,40.43502,-3.719236,308000,3711,0,1972.0,1,0,0,1,0,0,0,0,9,True,False,False,False
11327,92,2,2,0,40.43502,-3.719236,399900,4347,0,2004.0,1,0,1,0,0,1,1,1,9,True,False,False,False
11326,122,3,2,0,40.43502,-3.719236,600000,4918,0,2077.0,1,0,1,0,0,1,1,1,9,False,False,False,True
11324,175,4,2,0,40.43502,-3.719236,795000,4543,0,2077.0,1,0,1,1,0,1,1,1,9,False,False,False,True
11323,138,3,3,0,40.472549,-3.642551,668000,4841,0,2077.0,1,0,1,0,0,1,1,1,16,True,False,False,False
11321,195,4,3,0,40.472549,-3.642551,995000,5103,0,2017.0,1,0,1,1,0,1,0,1,16,True,False,False,False
11319,110,3,2,0,40.43502,-3.719236,455000,4136,0,2077.0,1,0,0,0,0,1,0,1,9,True,False,False,False
11312,70,3,1,0,40.43502,-3.719236,149000,2129,1,1966.0,1,0,0,0,0,0,0,0,9,True,False,False,False
11311,167,5,3,0,40.43502,-3.719236,400000,2395,0,2077.0,1,0,0,1,0,1,0,0,9,True,False,False,False
11310,115,3,1,0,40.43502,-3.719236,299000,2600,0,1972.0,1,0,0,0,0,0,1,0,9,True,False,False,False
11309,228,4,3,3,40.43502,-3.719236,660000,2895,0,2077.0,0,1,0,1,1,1,0,1,9,False,False,True,False
11308,100,3,2,0,40.43502,-3.719236,335000,3350,0,2077.0,1,0,0,1,0,0,0,1,9,True,False,False,False
11307,68,1,1,0,40.472549,-3.642551,335000,4926,0,2077.0,1,0,1,0,0,1,1,1,16,True,False,False,False
11306,86,3,1,0,40.43502,-3.719236,179999,2093,0,2077.0,0,0,0,1,0,0,0,0,9,True,False,False,False
11305,62,2,1,0,40.43502,-3.719236,153000,2468,1,1963.0,1,0,0,0,0,0,0,0,9,True,False,False,False
11304,101,4,2,0,40.43502,-3.719236,285000,2822,1,1973.0,1,0,0,1,1,0,1,1,9,True,False,False,False
11303,72,3,1,0,40.43502,-3.719236,160000,2222,0,1965.0,1,0,0,1,0,0,0,0,9,True,False,False,False
11301,70,3,1,0,40.43502,-3.719236,165000,2357,1,1970.0,1,0,0,1,0,0,0,0,9,True,False,False,False
11300,60,2,1,0,40.43502,-3.719236,175000,2917,0,2077.0,1,0,0,1,0,0,0,0,9,True,False,False,False
11299,164,3,3,0,40.472549,-3.642551,628000,3829,0,2077.0,1,0,1,0,0,1,1,1,16,True,False,False,False
11297,94,1,1,0,40.472549,-3.642551,215000,2287,0,2077.0,1,0,0,0,0,0,1,1,16,False,True,False,False
11296,110,3,1,0,40.43502,-3.719236,289000,2627,1,1971.0,1,0,0,1,0,0,0,0,9,True,False,False,False
11294,185,1,2,0,40.472549,-3.642551,490000,2649,0,2077.0,1,0,0,1,1,0,0,1,16,False,False,False,True
11293,72,3,1,0,40.43502,-3.719236,198000,2750,1,1968.0,1,0,0,1,1,0,0,0,9,True,False,False,False
11292,152,3,2,0,40.43502,-3.719236,510000,3355,0,2077.0,1,0,1,0,1,1,1,1,9,True,False,False,False
11291,110,2,2,0,40.472549,-3.642551,339000,3082,0,1996.0,1,0,1,0,0,1,1,1,16,True,False,False,False
11290,91,2,2,0,40.43502,-3.719236,364800,4009,0,2077.0,1,0,1,0,0,1,1,1,9,True,False,False,False
11289,78,3,1,0,40.43502,-3.719236,188400,2415,1,2077.0,1,0,0,0,0,0,0,0,9,True,False,False,False
11288,78,3,1,0,40.43502,-3.719236,188400,2415,0,2077.0,1,0,0,0,0,0,0,0,9,True,False,False,False
11287,102,3,2,0,40.43502,-3.719236,424000,4157,0,2077.0,1,0,1,0,0,1,0,1,9,True,False,False,False
11286,176,4,3,0,40.43502,-3.719236,730821,4152,0,2077.0,1,0,1,1,0,0,0,0,9,True,False,False,False
11285,131,3,2,0,40.43502,-3.719236,610812,4663,0,2077.0,1,0,1,1,0,0,0,0,9,True,False,False,False
11284,153,4,2,0,40.43502,-3.719236,725418,4741,0,2077.0,1,0,1,1,0,0,0,0,9,True,False,False,False
11283,185,4,3,0,40.43502,-3.719236,860000,4649,0,2077.0,1,0,1,1,0,0,0,0,9,True,False,False,False
11282,124,3,2,0,40.43502,-3.719236,690541,5569,0,2077.0,1,0,1,0,0,0,1,0,9,True,False,False,False
11281,56,3,1,0,40.43502,-3.719236,179000,3196,0,1960.0,1,0,0,0,0,0,0,0,9,True,False,False,False
11280,139,3,2,0,40.472549,-3.642551,570620,4105,0,2077.0,1,0,0,1,0,0,1,0,16,True,False,False,False
11279,138,3,2,0,40.472549,-3.642551,628000,4551,0,2077.0,1,0,0,1,0,0,1,0,16,True,False,False,False
11278,199,4,3,0,40.472549,-3.642551,763000,3834,0,2077.0,1,0,0,1,0,0,1,0,16,False,True,False,False
11277,211,4,4,0,40.472549,-3.642551,857000,4062,0,2077.0,1,0,0,1,0,0,1,0,16,True,False,False,False
11276,139,3,2,0,40.472549,-3.642551,554140,3987,0,2077.0,1,0,0,1,0,0,1,0,16,True,False,False,False
11275,139,3,2,0,40.472549,-3.642551,543840,3913,0,2077.0,1,0,0,1,0,0,1,0,16,True,False,False,False
11274,146,3,2,0,40.472549,-3.642551,570620,3908,0,2077.0,1,0,0,1,0,0,1,0,16,True,False,False,False
11273,139,3,2,0,40.472549,-3.642551,560320,4031,0,2077.0,1,0,0,1,0,0,1,0,16,True,False,False,False
11272,146,3,2,0,40.472549,-3.642551,513970,3520,0,2077.0,1,0,0,1,0,0,1,0,16,True,False,False,False
11271,185,4,3,0,40.472549,-3.642551,790000,4270,0,2077.0,1,0,0,1,0,0,1,0,16,True,False,False,False
11270,146,3,2,0,40.472549,-3.642551,560320,3838,0,2077.0,1,0,0,1,0,0,1,0,16,True,False,False,False
11269,146,3,2,0,40.472549,-3.642551,534570,3661,0,2077.0,1,0,0,1,0,0,1,0,16,True,False,False,False
11268,199,4,3,0,40.472549,-3.642551,743000,3734,0,2077.0,1,0,0,1,0,0,1,0,16,True,False,False,False
11267,146,3,2,0,40.472549,-3.642551,524270,3591,0,2077.0,1,0,0,1,0,0,1,0,16,True,False,False,False
11266,146,3,2,0,40.472549,-3.642551,493370,3379,0,2077.0,1,0,0,1,0,0,1,0,16,True,False,False,False
11265,146,3,2,0,40.472549,-3.642551,512940,3513,0,2077.0,1,0,0,1,0,0,1,0,16,True,False,False,False
11264,199,4,3,0,40.472549,-3.642551,723000,3633,0,2077.0,1,0,0,1,0,0,1,0,16,True,False,False,False
11263,122,2,2,0,40.472549,-3.642551,486160,3985,0,2077.0,1,0,0,1,0,0,1,0,16,True,False,False,False
11262,146,3,2,0,40.472549,-3.642551,550020,3767,0,2077.0,1,0,0,1,0,0,1,0,16,True,False,False,False
11261,75,2,1,0,40.43502,-3.719236,280000,3733,1,2077.0,1,0,0,1,0,1,0,1,9,True,False,False,False
11260,108,2,2,0,40.43502,-3.719236,525000,4861,0,2077.0,1,0,1,1,0,0,1,0,9,True,False,False,False
11259,156,3,2,0,40.472549,-3.642551,570000,3654,0,2077.0,1,0,1,1,0,0,0,0,16,True,False,False,False
11258,156,3,2,0,40.472549,-3.642551,555000,3558,0,2077.0,1,0,1,1,0,0,0,0,16,True,False,False,False
11257,156,3,2,0,40.472549,-3.642551,577000,3699,0,2077.0,1,0,1,1,0,0,0,0,16,True,False,False,False
11256,212,3,2,0,40.472549,-3.642551,924000,4358,0,2077.0,1,0,1,1,0,0,0,0,16,False,False,False,True
11251,78,3,1,0,40.43502,-3.719236,188400,2415,0,2077.0,1,0,0,0,0,0,0,0,9,True,False,False,False
11249,133,3,2,0,40.43502,-3.719236,595800,4480,0,2077.0,1,0,1,0,1,1,1,1,9,True,False,False,False
11246,87,3,1,0,40.43502,-3.719236,231000,2655,0,1973.0,1,0,0,0,0,0,0,0,9,True,False,False,False
11245,120,3,2,0,40.43502,-3.719236,600000,5000,0,2005.0,1,0,1,0,0,1,1,1,9,True,False,False,False
11242,78,3,1,0,40.43502,-3.719236,188400,2415,0,2077.0,1,0,0,1,0,0,0,0,9,True,False,False,False
11241,90,2,1,0,40.43502,-3.719236,415000,4611,0,2077.0,1,0,1,1,0,1,1,0,9,True,False,False,False
11240,80,3,1,0,40.43502,-3.719236,279000,3488,0,2077.0,1,0,0,1,0,1,0,1,9,True,False,False,False
11238,63,3,1,0,40.43502,-3.719236,175000,2778,0,2077.0,1,0,0,1,1,0,0,0,9,True,False,False,False
11237,108,2,2,0,40.472549,-3.642551,435000,4028,0,2077.0,1,0,1,0,0,1,1,1,16,True,False,False,False
11236,63,2,1,0,40.43502,-3.719236,180000,2857,0,2077.0,1,0,0,0,1,0,0,0,9,True,False,False,False
11235,121,4,2,0,40.43502,-3.719236,335000,2769,0,1978.0,1,0,0,0,0,1,0,0,9,True,False,False,False
11234,77,4,1,0,40.43502,-3.719236,185000,2403,1,1967.0,1,0,0,1,0,0,0,0,9,True,False,False,False
11233,61,3,1,0,40.43502,-3.719236,214000,3508,1,2077.0,1,0,0,1,0,0,0,0,9,True,False,False,False
11229,126,3,2,0,40.43502,-3.719236,425000,3373,0,2004.0,1,0,1,0,0,1,1,1,9,True,False,False,False
11228,90,3,2,0,40.43502,-3.719236,395000,4389,0,2077.0,1,0,0,0,0,1,0,1,9,True,False,False,False
11226,159,3,2,0,40.43502,-3.719236,750000,4717,0,2006.0,1,0,0,0,0,1,0,1,9,True,False,False,False
11225,128,3,2,0,40.43502,-3.719236,370000,2891,0,1979.0,1,0,0,1,0,0,0,1,9,True,False,False,False
